,Fecha,Pedido #,Ingresos netos (con formato),Estado,Tipo de cliente,Producto(s),Artículos vendidos,Cupón(es),Ingresos netos,Atribución,Número de factura
119,2024-07-15 10:11:01,65950,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Google,
120,2024-07-15 10:07:22,65946,"40,01€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
121,2024-07-15 10:08:45,65948,"39,99€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.05,Orgánico: Google,
122,2024-07-15 10:04:31,65944,"39,99€",completed,returning,"1× Cybercola Pika, 2× Cybercola Zero - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.05,Referido: Bing.com,
123,2024-07-15 10:01:45,65941,"40,01€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Orgánico: Google,
124,2024-07-15 10:01:46,65942,"40,01€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
125,2024-07-15 09:59:30,65940,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
126,2024-07-15 09:57:36,65938,"40,01€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
127,2024-07-15 09:56:44,65936,"40,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
128,2024-07-15 09:56:05,65935,"40,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
129,2024-07-15 09:55:59,65934,"40,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Orgánico: Google,
130,2024-07-15 09:55:09,65933,"40,01€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
131,2024-07-15 09:54:58,65932,"40,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
132,2024-07-15 09:48:53,65929,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
133,2024-07-15 09:42:58,65928,"39,99€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.05,Fuente: Amigos+Cybercola+Barcelona,
134,2024-07-15 09:40:53,65927,"80,00€",completed,returning,"6× Cybercola Zero - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",7,,66.12,Fuente: Amigos+Cybercola+Barcelona,
135,2024-07-15 09:35:02,65925,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
136,2024-07-15 09:34:00,65924,"40,01€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
137,2024-07-15 09:33:26,65923,"40,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Directo,
138,2024-07-15 09:27:58,65922,"40,00€",completed,returning,"3× Cybercola Txirene, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
139,2024-07-15 09:25:58,65921,"40,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
140,2024-07-15 09:22:19,65919,"40,00€",recogida,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
141,2024-07-15 09:22:20,65920,"52,10€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Fuente: Amigos+Cybercola+Barcelona,
142,2024-07-15 09:18:47,65918,"40,00€",completed,returning,"3× Cybercola Pika, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,33.06,Referido: Bing.com,
143,2024-07-14 23:55:35,65916,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
144,2024-07-14 23:42:52,65915,"70,00€",recogida,returning,6× Cybercola Zero – Lata 33cl Edición Verano,6,,49.59,Fuente: Amigos+Cybercola+Barcelona,
145,2024-07-14 23:37:03,65913,"45,00€",completed,returning,3× Cybercola Light - Botella 33 cl.,3,,37.19,Fuente: Amigos+Cybercola+Barcelona,
146,2024-07-14 22:06:21,65912,"45,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl",3,,37.2,Fuente: Amigos+Cybercola+Barcelona,
147,2024-07-14 22:04:54,65911,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Google,
148,2024-07-14 21:27:04,65910,"15,00€",completed,returning,1× Cybercola Cherry - Botella 33cl,1,,12.4,Fuente: Amigos+Cybercola+Barcelona,
149,2024-07-14 21:23:46,65908,"40,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
150,2024-07-14 20:55:40,65907,"75,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 2× Cybercola Pika",5,,61.98,Fuente: Amigos+Cybercola+Barcelona,
151,2024-07-14 20:47:04,65906,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
152,2024-07-14 20:31:42,65904,"60,00€",completed,returning,"1× Cybercola Pika, 3× Cybercola Cherry - Botella 33cl",4,,49.59,Fuente: Google,
153,2024-07-14 20:33:50,65905,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
154,2024-07-14 20:17:44,65903,"83,30€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika, 1× Cybercola Pack experiencia",4,,68.84,Referido: Comunidadmsm.es,
155,2024-07-14 20:15:20,65902,"30,00€",completed,returning,2× Cybercola Cherry - Botella 33cl,2,,24.79,Fuente: Amigos+Cybercola+Barcelona,
156,2024-07-14 19:38:09,65899,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",3,,37.19,Referido: Bing.com,
157,2024-07-14 19:12:26,65897,"49,00€",completed,new,"1× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Pack experiencia",4,,40.5,Fuente: Amigos+Cybercola+Barcelona,
158,2024-07-14 17:18:26,65896,"60,00€",completed,returning,6× Cybercola Zero – Lata 33cl Edición Verano,6,,49.59,Fuente: Amigos+Cybercola+Barcelona,
159,2024-07-14 15:04:38,65894,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
160,2024-07-14 14:18:12,65893,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
161,2024-07-14 13:38:13,65891,"50,00€",completed,new,2× Cybercola Pack experiencia,2,,41.32,Referido: Comunidadmsm.es,
162,2024-07-14 12:51:35,65889,"30,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Pack experiencia",2,,24.8,Fuente: Amigos+Cybercola+Barcelona,
163,2024-07-14 12:32:00,65885,"15,00€",completed,returning,1× Cybercola Pack experiencia,1,,12.4,Fuente: Amigos+Cybercola+Barcelona,
164,2024-07-14 12:03:01,65884,"28,50€",completed,new,2× Cybercola Zero - Lata 33cl,2,,23.55,Referido: Comunidadmsm.es,
165,2024-07-14 11:23:17,65881,"40,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
166,2024-07-14 11:27:23,65882,"60,00€",completed,returning,6× Cybercola Zero – Lata 33cl Edición Verano,6,,49.59,Fuente: Amigos+Cybercola+Barcelona,
167,2024-07-14 11:12:14,65880,"40,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Google,
168,2024-07-14 10:51:11,65877,"16,10€",completed,returning,"1× Cybercola Cherry - Lata 33cl, 1× Cybercola Pack experiencia",2,,13.31,Fuente: Amigos+Cybercola+Barcelona,
169,2024-07-14 10:14:28,65876,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
170,2024-07-14 10:05:20,65875,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
171,2024-07-14 09:54:08,65874,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
172,2024-07-14 09:50:26,65873,"12,60€",completed,new,"1× Cybercola Zero - Cuarto (25cl), 1× Cybercola Pack experiencia",2,,10.41,Fuente: Amigos+Cybercola+Barcelona,
173,2024-07-14 09:36:27,65872,"25,00€",completed,new,"1× Cybercola Pack experiencia, 1× Cybercola Pack experiencia",2,,20.66,Orgánico: Google,
174,2024-07-13 22:38:50,65871,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
175,2024-07-13 21:46:06,65870,"45,00€",completed,returning,3× Cybercola Cherry - Botella 33cl,3,,37.19,Directo,
176,2024-07-13 21:23:31,65869,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
177,2024-07-13 17:19:33,65868,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
178,2024-07-13 16:15:19,65867,"60,00€",completed,returning,6× Cybercola Zero – Lata 33cl Edición Verano,6,,49.59,Directo,
179,2024-07-13 13:12:17,65866,"90,00€",completed,returning,9× Cybercola Zero – Lata 33cl Edición Verano,9,,74.38,Fuente: Amigos+Cybercola+Barcelona,
180,2024-07-13 12:49:09,65865,"38,70€",completed,new,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Pack experiencia",2,,23.72,Fuente: Amigos+Cybercola+Barcelona,
181,2024-07-13 11:59:52,65864,"25,00€",completed,new,1× Cybercola Pack experiencia,1,,20.66,Fuente: Google,
182,2024-07-13 10:40:06,65863,"75,00€",completed,returning,4× Cybercola Pika,4,,61.98,Fuente: Amigos+Cybercola+Barcelona,
183,2024-07-13 10:30:46,65861,"60,00€",completed,returning,6× Cybercola Zero – Lata 33cl Edición Verano,6,,49.59,Referido: Comunidadmsm.es,
184,2024-07-13 10:23:30,65860,"90,00€",completed,returning,9× Cybercola Zero – Lata 33cl Edición Verano,9,,74.38,Fuente: Amigos+Cybercola+Barcelona,
185,2024-07-13 07:57:27,65859,"50,00€",completed,new,2× Cybercola Pack experiencia,2,,41.32,Referido: Comunidadmsm.es,
186,2024-07-12 23:43:16,65858,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
187,2024-07-12 20:13:59,65856,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl",3,,37.19,Fuente: Amigos+Cybercola+Barcelona,
188,2024-07-12 19:13:42,65855,"35,00€",completed,new,"1× Cybercola Pack experiencia, 1× Cybercola Pack experiencia",2,,20.66,Orgánico: Google,
189,2024-07-12 18:58:46,65854,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Directo,
190,2024-07-12 18:24:24,65853,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
191,2024-07-12 17:54:53,65852,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
192,2024-07-12 14:08:27,65851,"32,20€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 1× Cybercola Pack experiencia",3,,26.61,Fuente: Amigos+Cybercola+Barcelona,
193,2024-07-10 11:43:04,65750,"720,00€",completed,returning,"27× Cybercola Cherry - Lata 33cl, 40× Cybercola Zero – Lata 33cl Edición Verano, 5× Cybercola Light - Lata 33cl",72,,595.04,Administrador de la web,
194,2024-07-12 13:44:35,65850,"160,00€",recogida,returning,15× Cybercola Zero – Lata 33cl Edición Verano,15,,123.97,Fuente: Amigos+Cybercola+Barcelona,
195,2024-07-10 12:22:39,65753,"0,00€",completed,new,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika",4,,0,Administrador de la web,
196,2024-07-12 12:32:08,65849,"15,00€",completed,returning,1× Cybercola Cherry - Botella 33cl,1,,12.4,Fuente: Google,
197,2024-07-10 11:34:05,65749,"192,00€",completed,returning,16× Cybercola Zero - Botella 33cl,16,,158.68,Administrador de la web,
198,2024-07-12 10:22:00,65846,"45,00€",completed,returning,3× Cybercola Light - Botella 33 cl.,3,,37.19,Fuente: Amigos+Cybercola+Barcelona,
199,2024-07-12 10:23:46,65847,"42,00€",completed,returning,2× Cybercola Light - Lata 33cl,2,,34.71,Fuente: Cyb,
200,2024-07-12 10:13:27,65845,"15,00€",completed,new,1× Cybercola Zero - Botella 33cl,1,,12.4,Fuente: Amigos+Cybercola+Barcelona,
201,2024-07-11 23:43:04,65844,"85,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika, 1× Cyberpepsi  ",5,,70.25,Fuente: Google,
202,2024-07-11 23:01:17,65843,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
203,2024-07-11 21:24:17,65842,"44,00€",completed,new,"1× Cyberpepsi  , 1× Cybercola Zero – Lata 33cl Edición Verano, 1× Cybercola Zero - Lata 33cl",3,,36.36,Fuente: Google,
204,2024-07-11 20:37:44,65841,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
205,2024-07-11 19:48:55,65839,"48,30€",completed,new,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika, 1× Cybercola Pack experiencia",3,,39.91,Fuente: Google,
206,2024-07-11 19:32:08,65838,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
207,2024-07-11 19:26:19,65837,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Directo,
208,2024-07-11 18:45:57,65836,"150,00€",completed,returning,15× Cybercola Zero – Lata 33cl Edición Verano,15,,123.97,Fuente: Amigos+Cybercola+Barcelona,
209,2024-07-11 18:25:30,65835,"74,00€",completed,returning,"1× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero – Lata 33cl Edición Verano",4,,52.9,Fuente: Amigos+Cybercola+Barcelona,
210,2024-07-11 17:56:42,61811,"30,00€ 0,00€",refunded,returning,2× Cybercola Zero - Botella 33cl,0,,0,Desconocido,
211,2024-07-11 17:38:08,65833,"15,00€",completed,new,1× Cybercola Light - Botella 33 cl.,1,,12.4,Fuente: Amigos+Cybercola+Barcelona,
212,2024-07-11 17:17:56,65830,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
213,2024-07-11 17:18:02,65831,"48,00€",completed,returning,"3× Cybercola Zero – Lata 33cl Edición Verano, 1× Cybercola Zero - Cuarto (25cl)",4,,39.67,Fuente: Amigos+Cybercola+Barcelona,
214,2024-07-11 16:46:15,65824,"60,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Botella 33cl",4,,49.59,Fuente: Amigos+Cybercola+Barcelona,
215,2024-07-11 16:21:09,65822,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
216,2024-07-11 16:04:50,65821,"40,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
217,2024-07-11 16:02:48,65820,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
218,2024-07-11 15:44:36,65819,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Referido: Comunidadmsm.es,
219,2024-07-11 15:24:00,65815,"15,00€",completed,returning,1× Cybercola Cherry - Botella 33cl,1,,12.4,Fuente: Amigos+Cybercola+Barcelona,
220,2024-07-11 15:19:10,65814,"15,00€",completed,returning,1× Cybercola Cherry - Botella 33cl,1,,12.4,Fuente: Amigos+Cybercola+Barcelona,
221,2024-07-11 14:53:19,65811,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Google,
222,2024-07-11 14:18:53,65809,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
223,2024-07-11 13:58:56,65808,"40,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
224,2024-07-11 13:43:30,65807,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Directo,
225,2024-07-11 13:37:23,65806,"70,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",4,,49.59,Fuente: Amigos+Cybercola+Barcelona,
226,2024-07-11 13:25:51,65805,"30,00€",completed,new,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",2,,24.8,Fuente: Amigos+Cybercola+Barcelona,
227,2024-07-11 13:23:02,65804,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
228,2024-07-11 12:25:29,65802,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
229,2024-07-11 12:05:07,65801,"13,30€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Pack experiencia",2,,10.99,Fuente: Amigos+Cybercola+Barcelona,
230,2024-07-11 11:24:38,65800,"23,30€",completed,new,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Pack experiencia",2,,10.99,Fuente: Amigos+Cybercola+Barcelona,
231,2024-07-11 11:21:08,65798,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
232,2024-07-10 09:52:49,65751,"648,00€",completed,new,"54× Cybercola Zero - Botella 33cl, 4× Cybercola Zero – Lata 33cl Edición Verano",58,,535.54,Administrador de la web,
233,2024-07-11 10:51:03,65797,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
234,2024-07-11 10:33:37,65795,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
235,2024-07-11 10:34:55,65796,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
236,2024-07-11 10:27:16,65793,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
237,2024-07-11 10:24:26,65792,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
238,2024-07-11 10:18:29,65791,"30,00€",completed,returning,3× Cybercola Zero – Lata 33cl Edición Verano,3,,24.79,Fuente: Amigos+Cybercola+Barcelona,
